dataset,img_path,labelCluster
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/062_0_43021_6145_44045_7169.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/035_0_83968_65536_84992_66560.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/191_0_20505_26657_21529_27681.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/176_0_69696_59446_70720_60470.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/502_0_43008_8192_44032_9216.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/219_0_118894_10249_119918_11273.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/414_0_59429_73774_60453_74798.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/491_0_6149_84047_7173_85071.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/481_0_63567_18455_64591_19479.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/500_0_34816_61440_35840_62464.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/653_0_71769_67668_72793_68692.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/113_0_163942_40985_164966_42009.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/556_0_40999_14349_42023_15373.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/081_0_49199_77898_50223_78922.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/204_0_16404_32809_17428_33833.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/385_0_71702_10243_72726_11267.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/427_0_34826_53265_35850_54289.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/489_0_100447_63548_101471_64572.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/377_0_71702_18437_72726_19461.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/501_0_59392_34816_60416_35840.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/422_0_38936_61478_39960_62502.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/156_0_69719_34859_70743_35883.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/155_0_49213_84073_50237_85097.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/272_0_34859_26657_35883_27681.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/534_0_129064_14340_130088_15364.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/441_0_32768_30720_33792_31744.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/082_0_12300_73798_13324_74822.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/505_0_84016_32787_85040_33811.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/667_0_38935_129099_39959_130123.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/428_0_10243_63507_11267_64531.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/164_0_108679_47163_109703_48187.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/310_0_22528_40960_23552_41984.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/126_0_94263_40984_95287_42008.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/236_0_26649_12300_27673_13324.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/010_0_28699_28699_29723_29723.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/647_0_88091_49168_89115_50192.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/270_0_57416_18455_58440_19479.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/274_0_108679_112780_109703_113804.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/022_0_57380_47133_58404_48157.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/002_0_53248_8192_54272_9216.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/631_0_90112_24576_91136_25600.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/023_0_14336_32768_15360_33792.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/432_0_34826_30729_35850_31753.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/317_0_43008_32768_44032_33792.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/450_0_4101_22556_5125_23580.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/316_0_55296_40960_56320_41984.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/443_0_24607_55365_25631_56389.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/100_0_14340_10243_15364_11267.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/047_0_67626_12296_68650_13320.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/593_0_26657_53314_27681_54338.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/663_0_139437_47162_140461_48186.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/118_0_55330_38936_56354_39960.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/350_0_149551_55313_150575_56337.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/487_0_86098_67648_87122_68672.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/246_0_125084_32809_126108_33833.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/336_0_30720_65536_31744_66560.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/361_0_170037_24584_171061_25608.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/033_0_75776_71680_76800_72704.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/415_0_65577_75823_66601_76847.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/366_0_65618_51264_66642_52288.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/603_0_122997_49199_124021_50223.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/207_0_34859_41011_35883_42035.tif,0
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/308_0_75776_24576_76800_25600.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/613_0_135337_96376_136361_97400.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/116_0_145498_18443_146522_19467.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/103_0_6145_40973_7169_41997.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/290_0_38961_28708_39985_29732.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/355_0_153648_43021_154672_44045.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/492_0_84047_18449_85071_19473.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/114_0_161892_51232_162916_52256.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/242_0_94325_90224_95349_91248.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/227_0_67584_57344_68608_58368.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/095_0_20486_6145_21510_7169.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/561_0_14340_26632_15364_27656.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/044_0_182385_30739_183409_31763.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/580_0_55348_90198_56372_91222.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/122_0_221321_67626_222345_68650.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/545_0_73751_71702_74775_72726.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/210_0_84016_100409_85040_101433.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/666_0_61492_24597_62516_25621.tif,0
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/021_0_63528_22542_64552_23566.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/006_0_8200_40998_9224_42022.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/421_0_96316_84020_97340_85044.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/595_0_6152_22556_7176_23580.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/071_0_73798_45099_74822_46123.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/571_0_194681_24591_195705_25615.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/158_0_65618_55365_66642_56389.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/073_0_40999_57399_42023_58423.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/651_0_86123_67668_87147_68692.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/266_0_92275_32809_93299_33833.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/640_0_34836_47131_35860_48155.tif,0
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/400_0_22542_53281_23566_54305.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/451_0_75870_30758_76894_31782.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/045_0_151646_51232_152670_52256.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/189_0_112780_30758_113804_31782.tif,0
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/335_0_77824_51200_78848_52224.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/020_0_49152_38912_50176_39936.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/645_0_75819_69672_76843_70696.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/553_0_57399_40999_58423_42023.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/430_0_45070_40973_46094_41997.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/406_0_30739_73774_31763_74798.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/050_0_14340_34826_15364_35850.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/276_0_8202_61517_9226_62541.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/524_0_159795_57362_160819_58386.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/056_0_14340_59410_15364_60434.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/620_0_59448_47148_60472_48172.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/220_0_24599_12299_25623_13323.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/169_0_20506_75870_21530_76894.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/297_0_63548_38948_64572_39972.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/258_0_166095_49213_167119_50237.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/579_0_63548_8200_64572_9224.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/348_0_153648_51216_154672_52240.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/311_0_18432_47104_19456_48128.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/237_0_110697_75847_111721_76871.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/305_0_71680_40960_72704_41984.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/007_0_22548_20499_23572_21523.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/578_0_69675_75823_70699_76847.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/644_0_8197_51229_9221_52253.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/339_0_26640_40984_27664_42008.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/098_0_34826_18437_35850_19461.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/617_0_38961_16404_39985_17428.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/232_0_86096_96344_87120_97368.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/373_0_100476_84072_101500_85096.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/198_0_10253_38960_11277_39984.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/543_0_32778_75799_33802_76823.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/357_0_16389_96286_17413_97310.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/235_0_143496_90198_144520_91222.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/328_0_59392_16384_60416_17408.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/474_0_57416_88174_58440_89198.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/649_0_28681_4097_29705_5121.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/349_0_135211_47118_136235_48142.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/638_0_59426_20492_60450_21516.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/146_0_116881_36910_117905_37934.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/338_0_28689_30738_29713_31762.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/557_0_51248_26649_52272_27673.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/434_0_49168_28681_50192_29705.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/630_0_73770_22541_74794_23565.tif,0
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/127_0_8195_8195_9219_9219.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/102_0_28681_10243_29705_11267.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/577_0_112710_38936_113734_39960.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/145_0_110729_61516_111753_62540.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/381_0_135211_10243_136235_11267.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/665_0_26649_22549_27673_23573.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/538_0_30729_43021_31753_44045.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/234_0_14349_34848_15373_35872.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/194_0_12303_36910_13327_37934.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/049_0_32778_22534_33802_23558.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/560_0_26632_28681_27656_29705.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/362_0_170037_16389_171061_17413.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/445_0_92274_51264_93298_52288.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/302_0_112640_75776_113664_76800.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/488_0_86098_18449_87122_19473.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/289_0_51264_34859_52288_35883.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/061_0_53265_18437_54289_19461.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/282_0_49213_41011_50237_42035.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/467_0_69698_32799_70722_33823.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/383_0_131113_6145_132137_7169.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/664_0_26649_28699_27673_29723.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/380_0_14340_30729_15364_31753.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/109_0_34838_38936_35862_39960.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/221_0_6149_14349_7173_15373.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/399_0_28690_36887_29714_37911.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/466_0_61498_8200_62522_9224.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/435_0_51216_8195_52240_9219.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/573_0_22542_14345_23566_15369.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/057_0_20486_55313_21510_56337.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/344_0_211010_10243_212034_11267.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/041_0_14340_18437_15364_19461.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/625_0_26649_96347_27673_97371.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/448_0_10253_22556_11277_23580.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/268_0_51264_57416_52288_58440.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/036_0_14340_34826_15364_35850.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/024_0_32768_28672_33792_29696.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/552_0_174245_24599_175269_25623.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/072_0_69698_59448_70722_60472.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/407_0_65577_36887_66601_37911.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/085_0_22549_49199_23573_50223.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/431_0_47118_14340_48142_15364.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/245_0_75870_28708_76894_29732.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/206_0_135335_38960_136359_39984.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/108_0_139350_79922_140374_80946.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/209_0_45082_84016_46106_85040.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/506_0_24590_26639_25614_27663.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/304_0_100352_57344_101376_58368.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/111_0_143449_34838_144473_35862.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/142_0_59466_26657_60490_27681.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/567_0_77872_69675_78896_70699.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/429_0_49168_40973_50192_41997.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/153_0_28708_55365_29732_56389.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/480_0_38961_82022_39985_83046.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/143_0_86123_28708_87147_29732.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/248_0_28708_59466_29732_60490.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/641_0_18442_38934_19466_39958.tif,0
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/623_0_94298_96347_95322_97371.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/539_0_14340_28681_15364_29705.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/662_0_145588_47162_146612_48186.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/096_0_8195_16389_9219_17413.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/470_0_32799_38948_33823_39972.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/562_0_22534_36876_23558_37900.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/458_0_51264_24606_52288_25630.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/409_0_20493_71725_21517_72749.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/101_0_14340_43021_15364_44045.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/014_0_16389_6145_17413_7169.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/418_0_81971_26641_82995_27665.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/211_0_61475_90164_62499_91188.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/650_0_167989_10243_169013_11267.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/565_0_90168_24591_91192_25615.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/438_0_34816_38912_35840_39936.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/484_0_88147_40999_89171_42023.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/161_0_6152_30758_7176_31782.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/182_0_49183_43035_50207_44059.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/549_0_63507_12292_64531_13316.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/080_0_73798_22549_74822_23573.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/583_0_36910_84072_37934_85096.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/550_0_92188_12292_93212_13316.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/574_0_32788_10246_33812_11270.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/238_0_143496_96347_144520_97371.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/075_0_129146_86098_130170_87122.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/128_0_22534_20486_23558_21510.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/205_0_75870_24606_76894_25630.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/089_0_34838_22542_35862_23566.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/141_0_43061_53314_44085_54338.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/633_0_53248_32768_54272_33792.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/213_0_55328_71721_56352_72745.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/530_0_26632_38924_27656_39948.tif,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/005_0_84045_38947_85069_39971.tif,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/532_0_165940_28681_166964_29705.tif,5
